marketPrice,marketPriceDate,averageListPrice,averageListQty,benchmarkTradePrice,mk_price_minus_bmk_price,list_price_minus_bmk_price,benchmarkTradeDate,wineName,region,vintage,importdate,lwin_11,lwin_7
430,10/05/2021,456,108,380,50,76,25/03/2021,"Tua Rita, Giusto di Notri, Toscana",Tuscany,2018,11/05/2021,11058072018,1105807
3720,10/05/2021,4078,51,3480,240,598,10/04/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2014,11/05/2021,10127812014,1012781
487,10/05/2021,537,33,320,167,217,24/03/2021,"Tua Rita, Giusto di Notri, Toscana",Tuscany,2017,11/05/2021,11058072017,1105807
400,18/06/2021,432,7,355,45,77,15/04/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2012,19/06/2021,10063222012,1006322
660,10/05/2021,724,4,390,270,334,18/08/2017,"Tua Rita, Giusto di Notri, Toscana",Tuscany,2006,11/05/2021,11058072006,1105807
3400,16/07/2021,3947,28,3350,50,597,20/07/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,22/07/2021,10060452010,1006045
3400,16/07/2021,3943,28,3275,125,668,29/06/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,17/07/2021,10060452010,1006045
950,10/05/2021,1017,49,863,87,154,10/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2006,11/05/2021,10074752006,1007475
780,10/05/2021,891,139,907,-127,-16,03/05/2021,"Tignanello, Toscana",Tuscany,2017,11/05/2021,10953912017,1095391
5415,10/05/2021,5657,137,5150,265,507,03/05/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2018,11/05/2021,10127812018,1012781
420,10/05/2021,462,10,342,78,120,21/08/2020,"Tua Rita, Giusto di Notri, Toscana",Tuscany,2011,11/05/2021,11058072011,1105807
4400,10/05/2021,4903,27,4400,0,503,29/09/2020,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2001,11/05/2021,10127812001,1012781
850,10/05/2021,1110,90,860,-10,250,19/04/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2015,11/05/2021,10074752015,1007475
900,10/05/2021,1058,20,800,100,258,21/11/2019,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2003,11/05/2021,10074752003,1007475
3400,16/07/2021,3944,28,3275,125,669,29/06/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,20/07/2021,10060452010,1006045
300,18/06/2021,302,104,304,-4,-2,10/01/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2013,19/06/2021,10063222013,1006322
820,30/06/2021,939,6,735,85,204,09/09/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2012,01/07/2021,10074752012,1007475
3750,24/06/2021,4160,42,3560,190,600,20/11/2020,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2012,01/07/2021,10127812012,1012781
895,10/08/2021,963,53,863,32,100,10/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2006,11/08/2021,10074752006,1007475
5100,10/08/2021,5703,19,4650,450,1053,21/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2003,11/08/2021,10127812003,1012781
660,10/08/2021,727,5,390,270,337,18/08/2017,"Tua Rita, Giusto di Notri, Toscana",Tuscany,2006,11/08/2021,11058072006,1105807
800,09/08/2021,776,25,682,118,94,15/09/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2013,11/08/2021,10074752013,1007475
6930,10/08/2021,7721,59,7086,-156,635,11/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2009,11/08/2021,10127812009,1012781
3400,16/07/2021,3944,28,3350,50,594,20/07/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,21/07/2021,10060452010,1006045
3400,09/07/2021,3943,28,3275,125,668,29/06/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,16/07/2021,10060452010,1006045
5600,10/08/2021,6019,50,5254,346,765,26/05/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2018,11/08/2021,10127812018,1012781
3400,09/07/2021,3889,26,3275,125,614,29/06/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,10/07/2021,10060452010,1006045
3400,09/07/2021,3889,26,3275,125,614,29/06/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,10/07/2021,10060452010,1006045
3400,09/07/2021,3861,25,3275,125,586,29/06/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,11/07/2021,10060452010,1006045
3800,10/08/2021,4350,134,3600,200,750,02/08/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2014,11/08/2021,10127812014,1012781
8252,09/08/2021,10027,3,7290,962,2737,21/08/2020,"Domaine Denis Mortet, Chambertin Grand Cru",Burgundy,2017,11/08/2021,10490202017,1049020
1008,05/08/2021,1177,73,1034,-26,143,10/08/2021,"Tignanello, Toscana",Tuscany,2018,11/08/2021,10953912018,1095391
6400,10/08/2021,7608,61,6188,212,1420,16/07/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2010,11/08/2021,10127812010,1012781
1480,05/08/2021,1632,64,1398,82,234,01/07/2021,"Gaja, Barbaresco",Piedmont,2017,11/08/2021,10996052017,1099605
9000,10/08/2021,9000,1,5400,3600,3600,13/08/2020,"Domaine Leflaive, Chevalier-Montrachet Grand Cru",Burgundy,2008,11/08/2021,10734012008,1073401
8000,10/08/2021,8129,1,7900,100,229,29/04/2019,"Domaine Leflaive, Chevalier-Montrachet Grand Cru",Burgundy,2015,11/08/2021,10734012015,1073401
3950,10/08/2021,4468,108,3780,170,688,23/07/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2008,11/08/2021,10127812008,1012781
995,09/08/2021,1117,19,993,2,124,27/07/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2010,11/08/2021,10074752010,1007475
1900,10/08/2021,2336,4,2190,-290,146,01/05/2021,"Gaja, Barbaresco",Piedmont,2004,11/08/2021,10996052004,1099605
1090,10/08/2021,1143,8,952,138,191,04/08/2021,"Tignanello, Toscana",Tuscany,2013,11/08/2021,10953912013,1095391
3400,09/07/2021,3861,25,3275,125,586,29/06/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,11/07/2021,10060452010,1006045
990,10/08/2021,1132,10,880,110,252,22/06/2021,"Tignanello, Toscana",Tuscany,2011,11/08/2021,10953912011,1095391
1550,10/08/2021,1550,1,1300,250,250,27/04/2021,"Gaja, Barbaresco",Piedmont,2012,11/08/2021,10996052012,1099605
1624,10/08/2021,1748,18,1584,40,164,06/08/2021,"Gaja, Barbaresco",Piedmont,2018,11/08/2021,10996052018,1099605
1800,09/07/2021,2294,1,1440,360,854,04/01/2018,"Gaja, Barbaresco",Piedmont,2010,11/08/2021,10996052010,1099605
520,10/08/2021,571,3,460,60,111,05/05/2020,"Tua Rita, Giusto di Notri, Toscana",Tuscany,2008,11/08/2021,11058072008,1105807
3700,10/08/2021,4184,57,3520,180,664,07/04/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2013,11/08/2021,10127812013,1012781
476,18/06/2021,524,46,364,112,160,12/05/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2016,19/06/2021,10063222016,1006322
14520,10/08/2021,14520,1,12000,2520,2520,28/05/2020,"Jacques-Frederic Mugnier, Chambolle-Musigny Premier Cru, Les Amoureuses",Burgundy,2014,11/08/2021,10496422014,1049642
10800,06/08/2021,10673,2,8000,2800,2673,30/01/2020,"Domaine Leflaive, Chevalier-Montrachet Grand Cru",Burgundy,2014,11/08/2021,10734012014,1073401
1584,10/08/2021,1670,4,1378,206,292,29/07/2020,"Tignanello, Toscana",Tuscany,2001,11/08/2021,10953912001,1095391
790,10/08/2021,870,15,801,-11,69,31/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2014,11/08/2021,10074752014,1007475
820,10/08/2021,913,5,735,85,178,09/09/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2012,11/08/2021,10074752012,1007475
940,10/08/2021,1076,76,866,74,210,20/07/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2015,11/08/2021,10074752015,1007475
3400,09/07/2021,3943,28,3275,125,668,29/06/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,16/07/2021,10060452010,1006045
1250,10/08/2021,1416,60,1220,30,196,14/07/2021,"Tignanello, Toscana",Tuscany,2016,11/08/2021,10953912016,1095391
3400,02/07/2021,3889,26,3275,125,614,29/06/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,03/07/2021,10060452010,1006045
540,10/08/2021,540,1,300,240,240,03/11/2011,"Tua Rita, Giusto di Notri, Toscana",Tuscany,2007,11/08/2021,11058072007,1105807
1100,10/08/2021,1220,70,1036,64,184,27/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2016,11/08/2021,10074752016,1007475
996,09/08/2021,1283,36,1026,-30,257,24/06/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2009,11/08/2021,10074752009,1007475
3400,02/07/2021,3889,26,3275,125,614,29/06/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,03/07/2021,10060452010,1006045
870,10/08/2021,950,10,705,165,245,01/02/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2002,11/08/2021,10074752002,1007475
3935,09/08/2021,4659,40,3790,145,869,10/08/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2004,11/08/2021,10127812004,1012781
5900,10/08/2021,5272,9,4160,1740,1112,19/03/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2019,11/08/2021,10127812019,1012781
16200,10/08/2021,16483,0,18750,-2550,-2267,29/08/2018,"Jacques-Frederic Mugnier, Chambolle-Musigny Premier Cru, Les Amoureuses",Burgundy,2015,11/08/2021,10496422015,1049642
8568,10/08/2021,8792,3,7330,1238,1462,02/06/2021,"Domaine Leflaive, Chevalier-Montrachet Grand Cru",Burgundy,2018,11/08/2021,10734012018,1073401
990,10/08/2021,1176,64,1029,-39,147,21/07/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2005,11/08/2021,10074752005,1007475
480,21/06/2021,563,5,420,60,143,09/07/2019,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2003,22/06/2021,10063222003,1006322
880,10/08/2021,967,9,725,155,242,13/04/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2007,11/08/2021,10074752007,1007475
4450,10/08/2021,4734,16,4400,50,334,29/09/2020,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2001,11/08/2021,10127812001,1012781
920,10/08/2021,1014,13,842,78,172,22/08/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2019,11/08/2021,10074752019,1007475
3400,25/06/2021,3903,27,3275,125,628,29/06/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,02/07/2021,10060452010,1006045
895,10/08/2021,949,9,781,114,168,16/11/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2008,11/08/2021,10074752008,1007475
6500,09/08/2021,7497,25,6400,100,1097,22/07/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2005,11/08/2021,10127812005,1012781
530,21/06/2021,623,49,520,10,103,17/06/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2005,22/06/2021,10063222005,1006322
707,10/08/2021,1067,63,908,-201,159,04/08/2021,"Tignanello, Toscana",Tuscany,2017,11/08/2021,10953912017,1095391
530,21/06/2021,623,49,520,10,103,17/06/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2005,22/06/2021,10063222005,1006322
3900,10/08/2021,4229,46,3690,210,539,13/04/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2011,11/08/2021,10127812011,1012781
780,10/08/2021,938,100,740,40,198,21/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2017,11/08/2021,10074752017,1007475
420,21/06/2021,521,5,400,20,121,11/05/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2006,22/06/2021,10063222006,1006322
3860,09/08/2021,4615,217,3950,-90,665,30/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2017,11/08/2021,10127812017,1012781
3900,10/08/2021,4644,97,3822,78,822,20/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2006,11/08/2021,10127812006,1012781
3400,25/06/2021,3892,27,3275,125,617,29/06/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,30/06/2021,10060452010,1006045
1100,27/05/2021,1695,4,1150,-50,545,27/07/2021,"Tignanello, Toscana",Tuscany,2008,11/08/2021,10953912008,1095391
10620,10/08/2021,12019,47,9800,820,2219,11/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2015,11/08/2021,10127812015,1012781
3400,25/06/2021,3892,27,3275,125,617,29/06/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,30/06/2021,10060452010,1006045
3400,25/06/2021,3903,27,3275,125,628,29/06/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,02/07/2021,10060452010,1006045
990,06/08/2021,1119,10,880,110,239,22/06/2021,"Tignanello, Toscana",Tuscany,2011,07/08/2021,10953912011,1095391
3390,17/06/2021,3873,28,3202,188,671,19/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,21/06/2021,10060452010,1006045
1900,05/08/2021,2281,3,2190,-290,91,01/05/2021,"Gaja, Barbaresco",Piedmont,2004,06/08/2021,10996052004,1099605
820,03/08/2021,925,4,735,85,190,09/09/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2012,04/08/2021,10074752012,1007475
6250,20/05/2021,7046,40,6300,-50,746,21/05/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2005,24/05/2021,10127812005,1012781
4400,21/05/2021,4831,24,4400,0,431,29/09/2020,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2001,24/05/2021,10127812001,1012781
750,18/05/2021,884,119,740,10,144,21/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2017,24/05/2021,10074752017,1007475
840,18/05/2021,1092,90,860,-20,232,19/04/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2015,24/05/2021,10074752015,1007475
3390,17/06/2021,3892,27,3175,215,717,24/06/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,29/06/2021,10060452010,1006045
3390,17/06/2021,3856,29,3202,188,654,19/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,18/06/2021,10060452010,1006045
8040,21/05/2021,8344,19,7950,90,394,12/03/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2000,24/05/2021,10127812000,1012781
750,19/05/2021,1021,50,790,-40,231,01/06/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2011,24/05/2021,10074752011,1007475
3827,21/05/2021,4497,63,4116,-289,381,25/02/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2004,24/05/2021,10127812004,1012781
790,20/05/2021,917,32,794,-4,123,20/04/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2014,24/05/2021,10074752014,1007475
6300,21/05/2021,7515,57,6190,110,1325,23/05/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2010,24/05/2021,10127812010,1012781
1050,21/05/2021,1156,59,1048,2,108,27/04/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2016,24/05/2021,10074752016,1007475
3700,21/05/2021,4063,130,3700,0,363,06/05/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2017,24/05/2021,10127812017,1012781
3390,17/06/2021,3873,28,3202,188,671,19/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,21/06/2021,10060452010,1006045
1480,13/05/2021,1624,73,1358,122,266,12/05/2021,"Gaja, Barbaresco",Piedmont,2017,24/05/2021,10996052017,1099605
3390,17/06/2021,3873,28,3175,215,698,24/06/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,25/06/2021,10060452010,1006045
4850,20/05/2021,5867,25,4842,8,1025,19/05/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2003,24/05/2021,10127812003,1012781
1000,21/05/2021,1158,42,1047,-47,111,27/04/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2009,24/05/2021,10074752009,1007475
540,19/05/2021,565,2,544,-4,21,18/09/2020,"Tua Rita, Giusto di Notri, Toscana",Tuscany,2013,24/05/2021,11058072013,1105807
950,18/05/2021,1101,41,830,120,271,18/04/2021,"Tignanello, Toscana",Tuscany,2014,24/05/2021,10953912014,1095391
10500,21/05/2021,12496,70,9844,656,2652,29/03/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2015,24/05/2021,10127812015,1012781
3720,21/05/2021,4099,52,3480,240,619,10/04/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2014,24/05/2021,10127812014,1012781
3390,17/06/2021,3892,27,3175,215,717,24/06/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,29/06/2021,10060452010,1006045
907,21/05/2021,927,19,805,102,122,20/11/2019,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2001,24/05/2021,10074752001,1007475
790,18/05/2021,973,21,745,45,228,16/11/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2004,24/05/2021,10074752004,1007475
1020,18/05/2021,1200,54,950,70,250,03/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2018,24/05/2021,10074752018,1007475
768,21/05/2021,927,12,705,63,222,01/02/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2002,24/05/2021,10074752002,1007475
6650,20/05/2021,7643,42,6525,125,1118,23/05/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2009,24/05/2021,10127812009,1012781
3920,21/05/2021,4435,93,3800,120,635,12/05/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2008,24/05/2021,10127812008,1012781
860,19/05/2021,1025,70,940,-80,85,13/05/2021,"Tignanello, Toscana",Tuscany,2018,24/05/2021,10953912018,1095391
1000,21/05/2021,1164,85,975,25,189,12/04/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2005,24/05/2021,10074752005,1007475
790,20/05/2021,917,32,794,-4,123,20/04/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2014,24/05/2021,10074752014,1007475
960,04/08/2021,1163,11,910,50,253,04/08/2021,"Tignanello, Toscana",Tuscany,2012,05/08/2021,10953912012,1095391
866,05/08/2021,955,8,705,161,250,01/02/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2002,06/08/2021,10074752002,1007475
990,05/08/2021,1119,10,880,110,239,22/06/2021,"Tignanello, Toscana",Tuscany,2011,06/08/2021,10953912011,1095391
790,05/08/2021,868,17,801,-11,67,31/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2014,06/08/2021,10074752014,1007475
3900,04/08/2021,4442,22,3684,216,758,10/06/2020,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2002,06/08/2021,10127812002,1012781
1700,14/05/2021,1674,3,1378,322,296,29/07/2020,"Tignanello, Toscana",Tuscany,2001,15/05/2021,10953912001,1095391
900,14/05/2021,1057,23,800,100,257,21/11/2019,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2003,15/05/2021,10074752003,1007475
1000,14/05/2021,1167,79,975,25,192,12/04/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2005,15/05/2021,10074752005,1007475
1010,14/05/2021,1048,9,860,150,188,08/03/2021,"Tignanello, Toscana",Tuscany,2011,15/05/2021,10953912011,1095391
6800,14/05/2021,6800,1,1730,5070,5070,31/10/2011,"Domaine Leflaive, Chevalier-Montrachet Grand Cru",Burgundy,2003,15/05/2021,10734012003,1073401
3740,14/05/2021,3962,48,3520,220,442,07/04/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2013,15/05/2021,10127812013,1012781
504,14/05/2021,522,1,300,204,222,03/11/2011,"Tua Rita, Giusto di Notri, Toscana",Tuscany,2007,15/05/2021,11058072007,1105807
16200,14/05/2021,16056,0,18750,-2550,-2694,29/08/2018,"Jacques-Frederic Mugnier, Chambolle-Musigny Premier Cru, Les Amoureuses",Burgundy,2015,15/05/2021,10496422015,1049642
880,14/05/2021,967,9,725,155,242,13/04/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2007,15/05/2021,10074752007,1007475
1400,14/05/2021,1433,10,1276,124,157,05/03/2021,"Gaja, Barbaresco",Piedmont,2013,15/05/2021,10996052013,1099605
3390,17/06/2021,3856,29,3202,188,654,19/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,18/06/2021,10060452010,1006045
3390,17/06/2021,3873,28,3175,215,698,24/06/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,25/06/2021,10060452010,1006045
750,14/05/2021,1013,35,790,-40,223,01/06/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2011,15/05/2021,10074752011,1007475
3400,11/06/2021,3854,29,3202,198,652,19/05/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2010,12/06/2021,10060452010,1006045
3950,14/05/2021,4455,88,3800,150,655,12/05/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2008,15/05/2021,10127812008,1012781
6300,14/05/2021,7484,52,5922,378,1562,13/04/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2010,15/05/2021,10127812010,1012781
1024,14/05/2021,1125,10,1072,-48,53,20/01/2021,"Tignanello, Toscana",Tuscany,2009,15/05/2021,10953912009,1095391
1050,14/05/2021,1206,70,1048,2,158,27/04/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2016,15/05/2021,10074752016,1007475
4800,12/05/2021,5741,26,4800,0,941,11/03/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2003,15/05/2021,10127812003,1012781
1350,14/05/2021,1452,7,1352,-2,100,23/09/2020,"Gaja, Barbaresco",Piedmont,2011,15/05/2021,10996052011,1099605
420,21/06/2021,521,5,400,20,121,11/05/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2006,22/06/2021,10063222006,1006322
460,14/05/2021,486,149,420,40,66,23/03/2021,"Tua Rita, Giusto di Notri, Toscana",Tuscany,2016,15/05/2021,11058072016,1105807
